zurich_lemmatype,zurich_lemma,zur-gra_rank,gra_lemma_id,revised (y/n)
nominal stem,tigmámūrdhan-,,tigmamUrDan_3748,y
nominal stem,tigmā́nīka-,,tigmAnIka_3752,y
nominal stem,tigmáśocis-,,tigmaSocis_3750,y
nominal stem,tigmáśr̥ṅga-,,tigmaSfNga_3749,y
nominal stem,tigmā́yudha-,,tigmAyuDa_3753,y
nominal stem,tigméṣu-,,tigmezu_3754,y
nominal stem,tīkṣṇá-,,tIkzRa_3768,y
nominal stem,tīkṣṇaśr̥ṇga-,,tIkzRaSfNga_3769,y
nominal stem,tílvila-,,tilvila_3765,y
nominal stem,tiraścī́-,,tiraScI_3759,y
nominal stem,tiraścī́na-,,tiraScIna_3760,y
nominal stem,tiríndira-,,tirindira_3762,y
nominal stem,tiróahnya-,,tiroahnya_3763,y
nominal stem,tīrthá-,,tIrTa_3770,y
nominal stem,tiṣyà-,,tizya_3767,y
nominal stem,títa:u-,,titau_3756,y
nominal stem,tīvrá-,,tIvra_3771,y
nominal stem,tīvrasúta-,,tIvrasut_3772,y
nominal stem,tmán-,,tman_3905,y
nominal stem,todá-,,toda_3901,y
nominal stem,toká-,,toka_3897,y
nominal stem,tokásāti-,,tokasAti_3899,y
nominal stem,tokávant-,,tokavat_3898,y
nominal stem,tókman-,,tokman_3900,y
nominal stem,tośá-,,toSa_3902,y
nominal stem,tośás-,,toSas_3903,y
nominal stem,tośátama-,,tfzwAmA_3889,y
nominal stem,trā́-,,trA_3920,y
nominal stem,tradá-,,trada_3912,y
nominal stem,traíṣṭubha-,,trEzwuBa_3973,y
nominal stem,traitaná-,,trEtana_3971,y
nominal stem,traivr̥ṣṇá-,,trEvfzRa_3972,y
nominal stem,trā́man-,,trAman_3923,y
nominal stem,trāsadasyavá-,,trAsadasyava_3924,y
nominal stem,trasádasyu-,,trasadasyu_3918,y
nominal stem,trātár-,,trAtf_3921,y
nominal stem,trayá-,,traya_3913,y
nominal stem,tráyastriṃśat-,,trayastriMSat_3916,y
nominal stem,trayayā́yya-,,trayayAyya_3915,y
nominal stem,tr̥dilá-,,tfdila_3876,y
nominal stem,tretínī-,,tretinI_3969,y
nominal stem,trí-,,tri_3925,y
nominal stem,tribandhú-,,tribanDu_3946,y
nominal stem,tribarhís-,,tribarhis_3947,y
nominal stem,tricakrá-,,tricakra_3932,y
nominal stem,tridhā́tu-,,triDAtu_3937,y
nominal stem,tridhā́tuśr̥ṅga-,,triDAtuSfNga_3938,y
nominal stem,tridivá-,,tridiva_3935,y
nominal stem,triká-,,trika_3928,y
nominal stem,tríkadruka-,,trikadruka_3930,y
nominal stem,trikakúbh-,,trikakuB_3929,y
nominal stem,trikaśá-,,trikaSa_3931,y
nominal stem,trimántu-,,trimantu_3948,y
nominal stem,trimātár-,,trimAtf_3949,y
nominal stem,triṃśát-,,triMSat_3927,y
nominal stem,trimūrdhán-,,trimUrDan_3950,y
nominal stem,trinā́bhi-,,trinABi_3940,y
nominal stem,trināká-,,trinAka_3939,y
nominal stem,tripád-,,tripad_3942,y
nominal stem,tripājasyá-,,tripAjasya_3944,y
nominal stem,tripañcāśá-,,tripaYcASa_3941,y
nominal stem,tripastyá-,,tripastya_3943,y
nominal stem,tripr̥ṣṭhá-,,tripfzWa_3945,y
nominal stem,triráśri-,,triraSri_3952,y
nominal stem,triṣadhasthá-,,trizaDasTa_3963,y
nominal stem,triṣadhástha-,,trizaDasTa_3963,y
nominal stem,trisaptá-,,trizapta_3964,y
nominal stem,triśatá-,,triSata_3960,y
nominal stem,triśīrṣán-,,triSIrzan_3961,y
nominal stem,triśóka-,,triSoka_3962,y
nominal stem,triṣṭhá-,,trizWa_3966,y
nominal stem,triṣṭúbh-,,trizwuB_3965,y
nominal stem,tritá-,,trita_3933,y
nominal stem,tritántu-,,tritantu_3934,y
nominal stem,trivandhurá-,,trivanDura_3953,y
nominal stem,trivártu-,,trivartu_3956,y
nominal stem,trivárūtha-,,trivarUTa_3955,y
nominal stem,trívayas-,,trivayas_3954,y
nominal stem,triviṣṭidhā́tu-,,trivizwiDAtu_3958,y
nominal stem,trivŕ̥t-,,trivft_3959,y
nominal stem,triyugá-,,triyuga_3951,y
nominal stem,tr̥kṣí-,,tfkzi_3869,y
nominal stem,tŕ̥ṇa-,,tfRa_3871;tfRa_12388,y
nominal stem,tr̥ṇaskandá-,,tfRaskanda_3872,y
nominal stem,tr̥pála-,,tfpala_3879,y
nominal stem,tr̥pálaprabharman-,,tfpalapraBarman_3880,y
nominal stem,tr̥prá-,,tfpra_3883,y
nominal stem,tr̥ptā́ṃśu-,,tfptAMSu_3881,y
nominal stem,tr̥ptí-,,tfpti_3882,y
nominal stem,tŕ̥pti-,,tfpti_3882,y
nominal stem,tŕ̥ṣṇā-,,tfzRA_3891,y
nominal stem,tr̥ṣṇáj-,,tfzRaj_3890,y
nominal stem,tr̥ṣṭá-,,tfzwa_3888,y
nominal stem,tr̥ṣṭā́mā-,,tfzwAmA_3889,y
nominal stem,tr̥ṣú-,,tfzu_3885,y
nominal stem,tr̥ṣucyávas-,,tfzucyavas_3886,y
nominal stem,tr̥ṣucyút-,,tfzucyut_3887,y
nominal stem,tr̥ṣyā́vant-,,tfzyAvat_3892,y
nominal stem,tr̥tī́ya-,,tftIya_3873,y
nominal stem,tŕ̥tsu-,,tftsu_3874,y
nominal stem,tryàmbaka-,,tryambaka_3975,y
nominal stem,tryanīká-,,tryanIka_3974,y
nominal stem,tryàruṇa-,,tryaruRa_3976,y
nominal stem,tryàruṣa-,,tryaruza_3977,y
nominal stem,tryā̀śir-,,tryASir_3979,y
nominal stem,tryávi-,,tryavi_3978,y
nominal stem,tryudāyá-,,tryudAya_3980,y
nominal stem,tryudhán-,,tryuDan_3981,y
nominal stem,tsārín-,,tsArin_4027,y
nominal stem,tsáru-,,tsaru_4026,y
nominal stem,túc-,,tuc_3780,y
nominal stem,tuchyá-,,tuCya_3782,y
nominal stem,túgra-,,tugra_3776,y
nominal stem,túgrya-,,tugrya_3777,y
nominal stem,tugryāvŕ̥dh-,,tugryAvfD_3778,y
nominal stem,túgvan-,,tugvan_3779,y
nominal stem,túj- 1,,tuj_3784,y
nominal stem,túj- 2,,tuj_3785,y
nominal stem,tují-,,tuji_3786,y
nominal stem,túji-,,tuji_3787,y
nominal stem,tújya-,,tuj_3783,y
nominal stem,túmra-,,tumra_3791;tumra_12385,y
nominal stem,tuñjá-,,tuYja_3788,y
nominal stem,túr-,,tur_3794,y
nominal stem,turá- 1,,tura_3796;tura_3795,y
nominal stem,turá- 2,,tura_3797,y
nominal stem,turágātu-,,turagAtu_3798,y
nominal stem,turáṇa-,,turaRa_3799,y
nominal stem,turaṇyasád-,,turaRyasad_3801,y
nominal stem,turaṇyú-,,turaRyu_3802,y
nominal stem,turāṣáh-,,turAzAh_3805,y
nominal stem,turaspéya-,,turaspeya_3804,y
nominal stem,turayā́-,,turayA_3803,y
nominal stem,turí-,,turi_3806,y
nominal stem,turī́pa-,,turIpa_3807,y
nominal stem,turī́ya-,,turIya_3808,y
nominal stem,tū́rṇāśa-,,tUrRASa_3859,y
nominal stem,tū́rṇi-,,tUrRi_3860,y
nominal stem,tū́rṇitama-,,tUrRi_3860,y
nominal stem,tū́rṇyartha-,,tUrRyarTa_3861,y
nominal stem,turphári-,,turPari_3809,y
nominal stem,turphárītu-,,turParItu_3810,y
nominal stem,turvá-,,turva_3811,y
nominal stem,turváṇi-,,turvaRi_3812,y
nominal stem,turváśa-,,turvaSa_3814,y
nominal stem,turváśāyádu-,,turvaSAyadu_3815,y
nominal stem,tū́rvayāṇa-,,tUrvayARa_3865,y
nominal stem,tū́rvi-,,tUrvi_3866,y
nominal stem,turvī́ti-,,turvIti_3816,y
nominal stem,tūtují-,,tUtuji_3856,y
nominal stem,tū́tuji-,,tUtuji_3855;tUtuji_12387,y
nominal stem,tūtumá-,,tUtuma_3857,y
nominal stem,tuturváṇi-,,tuturvaRi_3789,y
nominal stem,tuvibādhá-,,tuvibADa_3831,y
nominal stem,tuvíbrahman-,,tuvibrahman_3832,y
nominal stem,tuvídeṣṇa-,,tuvidezRa_3827,y
nominal stem,tuvidyumná-,,tuvidyumna_3828,y
nominal stem,tuvigrá-,,tuvigra_3822,y
nominal stem,tuvigrābhá-,,tuvigrABa_3823,y
nominal stem,tuvigrí-,,tuvigri_3824,y
nominal stem,tuvigrī́va-,,tuvigrIva_3825,y
nominal stem,tuvijātá-,,tuvijAta_3826,y
nominal stem,tuvikratu-,,tuvikratu_3820,y
nominal stem,tuvikṣá-,,tuvikza_3821,y
nominal stem,tuvikūrmí-,,tuvikUrmi_3818,y
nominal stem,tuvikūrmin-,,tuvikUrmin_3819,y
nominal stem,tuvikūrmítama-,,tuvikUrmi_3818,y
nominal stem,tuvimaghá-,,tuvimaGa_3833,y
nominal stem,tuvī́magha-,,tuvImaGa_3848,y
nominal stem,tuvimanyu-,,tuvimanyu_3834,y
nominal stem,tuvimātrá-,,tuvimAtra_3835,y
nominal stem,tuvimrakṣá-,,tuvimrakza_3836,y
nominal stem,tuvinr̥mṇá-,,tuvinfmRa_3829,y
nominal stem,tuvipratí-,,tuviprati_3830,y
nominal stem,tuvirā́dhas-,,tuvirADas_3837,y
nominal stem,tuvīráva-,,tuvIrava_3849,y
nominal stem,tuvīrávant-,,tuvIravat_3850,y
nominal stem,tuviśagma-,,tuviSagma_3839,y
nominal stem,túviṣmant-,,tuvizmat_3843,y
nominal stem,tuvíśravastama-,,tuviSravas_3841,y
nominal stem,tuvíṣṭama-,,tuvizwama_3842,y
nominal stem,tuviśúṣma-,,tuviSuzma_3840,y
nominal stem,tuviṣván-,,tuvizvan_3846;tuvizvaRi_3845,y
nominal stem,tuviṣvaṇás-,,tuvizvaRas_3844,y
nominal stem,tuviṣváṇi-,,tuvizvaRi_3845,y
nominal stem,tuvivā́ja-,,tuvivAja_3838,y
nominal stem,tuvívāja-,,tuvivAja_3838,y
nominal stem,tuvyójas-,,tuvyojas_3851,y
nominal stem,tū́ya-,,tUya_3858,y
nominal stem,tvác-,,tvac_3989,y
nominal stem,tvā́dāta-,,tvAdAta_3997;tvAdAta_12402,y
nominal stem,tvā́datta-,,tvAdatta_3996,y
nominal stem,tvā́dūta-,,tvAdUta_3998,y
nominal stem,tvā́hata-,,tvAhata_4007,y
nominal stem,tvákṣas-,,tvakzas_3986,y
nominal stem,tvákṣīyaṃs-,,tvakzIyas_3987,y
nominal stem,tvā́ṃkāma-,,tvAMkAma_3995,y
nominal stem,tvāníd-,,tvAnid_3999,y
nominal stem,tváṣṭar-,,tvazwf_3992,y
nominal stem,tvāṣṭrá-,,tvAzwra_4006,y
nominal stem,tváṣṭr̥mant-,,tvazwfmat_3993,y
nominal stem,tvā́vant-,,tvAvat_4003,y
nominal stem,tvā́vasu-,,tvAvasu_4004,y
nominal stem,tvā́vr̥dha-,,tvAvfDa_4005,y
nominal stem,tvāyā́-,,tvAyA_4001,y
nominal stem,tváyata-,,tvayata_3991,y
nominal stem,tvāyú-,,tvAyu_4002,y
nominal stem,tveṣá-,,tveza_4012,y
nominal stem,tveṣádyumna-,,tvezadyumna_4014,y
nominal stem,tveṣánr̥mṇa-,,tvezanfmRa_4015,y
nominal stem,tveṣápratīka-,,tvezapratIka_4016,y
nominal stem,tveṣáratha-,,tvezaraTa_4018,y
nominal stem,tveṣás-,,tvezas_4019,y
nominal stem,tveṣásaṃdr̥ś-,,tvezasaMdfS_4020,y
nominal stem,tveṣátha-,,tvezaTa_4013,y
nominal stem,tveṣáyāma-,,tvezayAma_4017,y
nominal stem,tveṣín-,,tvezin_4022,y
nominal stem,tvéṣita-,,tvezita_4021,y
nominal stem,tveṣyà-,,tvezya_4023,y
nominal stem,tvíṣ-,,tviz_4009;tviz_4008,y
nominal stem,tvíṣi-,,tvizi_4010,y
nominal stem,tvíṣīmant-,,tvizImat_4011,y
nominal stem,tvóta-,,tvota_4024,y
nominal stem,tvóti-,,tvoti_12407,y
nominal stem,tyāgá-,,tyAga_3911,y
nominal stem,tyajás-,,tyajas_3910,y
nominal stem,tyájas-,,tyajas_3909,y
nominal stem,ubháya-,,uBaya_2011,y
nominal stem,ubhayā́dant-,,uBayAdat_2016,y
nominal stem,ubhayāhastí(n)-,,uBayAhasti_2018,y
nominal stem,ubhayāhastyá-,,uBayAhastya_2019,y
nominal stem,ubhayaṃkará-,,uBayaMkara_2012,y
nominal stem,ubhayāvín-,,uBayAvin_2017,y
nominal stem,ucátha-,,ucaTa_1871,y
nominal stem,ucathyà-,,ucaTya_1872,y
nominal stem,uccā́budhna-,,uccAbuDna_1875,y
nominal stem,uccā́cakra-,,uccAcakra_1874,y
nominal stem,ucchvāsá-,,ucCvAsa_1877,y
nominal stem,úd-,,ud_1892.2,y
nominal stem,udadhí-,,udaDi_1898,y
nominal stem,udagrābhá-,,udagrABa_1895,y
nominal stem,udaká-,,udaka_1893,y
nominal stem,udameghá-,,udameGa_1908,y
nominal stem,udán-,,udan_1899,y
nominal stem,údañc-,,udac_1896;udac_12210,y
nominal stem,udáñcana-,,udaYcana_1897,y
nominal stem,udanimánt-,,udanimat_1900,y
nominal stem,udanvánt-,,udanvat_1906,y
nominal stem,udanyà-,,udanya_1902,y
nominal stem,udanyajá-,,udanyaja_1904,y
nominal stem,udanyú-,,udanyu_1905,y
nominal stem,udaprút-,,udaprut_1907,y
nominal stem,udára-,,udara_1911,y
nominal stem,udārá-,,udara_1911,y
nominal stem,udārathí-,,udAraTi_1917,y
nominal stem,udarká-,,udarka_1912,y
nominal stem,udavāhá-,,udavAha_1913,y
nominal stem,udávraja-,,udavraja_1914,y
nominal stem,udayá-,,udaya_1909,y
nominal stem,udáyana-,,udayana_1910,y
nominal stem,udbhíd-,,udBid_1924,y
nominal stem,udgātár-,,udgAtf_1923,y
nominal stem,ū́dhar-,,UDar_2097,y
nominal stem,úditi-,,uditi_1919,y
nominal stem,údojas-,,udojas_1922,y
nominal stem,udŕ̥c-,,udfc_1921,y
nominal stem,udrín-,,udrin_1930,y
nominal stem,udumbalá-,,udumbala_1920,y
nominal stem,udvát-,,udvat_1931,y
nominal stem,údyamīyaṃs-,,udyamIyas_1928,y
nominal stem,údyantar-,,udyantf_1927,y
nominal stem,údyatasruc-,,udyatasruc_1925,y
nominal stem,údyati-,,udyati_1926,y
nominal stem,ugrá-,,ugra_1865,y
nominal stem,ugrábāhu-,,ugrabAhu_1868,y
nominal stem,ugrā́deva-,,ugrAdeva_1869,y
nominal stem,ugrádhanvan-,,ugraDanvan_1866,y
nominal stem,ugraputra-,,ugraputra_1867,y
nominal stem,uhū́-,,uhU_2094,y
nominal stem,ukhā́-,,uKA_1864,y
nominal stem,ukhachíd-,,uKaCid_1863,y
nominal stem,ukṣán-,,ukzan_1860,y
nominal stem,ukṣā́nna-,,ukzAnna_1861,y
nominal stem,ukṣaṇyā́yana-,,ukzaRyAyana_1858,y
nominal stem,ukṣaṇyú-,,ukzaRyu_1859,y
nominal stem,ukthá-,,ukTa_1845,y
nominal stem,ukthabhŕ̥t-,,ukTaBft_1846,y
nominal stem,ukthārká-,,ukTArka_1852,y
nominal stem,ukthaśaṃsín-,,ukTaSaMsin_1849,y
nominal stem,ukthaśás-,,ukTaSas_1850,y
nominal stem,uktháśuṣma-,,ukTaSuzma_1851,y
nominal stem,ukthávāhas-,,ukTavAhas_1848,y
nominal stem,ukthavárdhana-,,ukTavarDana_1847,y
nominal stem,ukthín-,,ukTin_1853,y
nominal stem,ukthyà-,,ukTya_1854,y
nominal stem,úlapa-,,ulapa_2060,y
nominal stem,úlba-,,ulba_2067,y
nominal stem,ulkā́-,,ulkA_2066,y
nominal stem,uloká-,,loka_7521,y
nominal stem,ulokakŕ̥t-,,lokakft_7532,y
nominal stem,ulokakr̥tnú-,,lokakftnu_7533,y
nominal stem,úlūka-,,ulUka_2061,y
nominal stem,úlūkayātu-,,ulUkayAtu_2062,y
nominal stem,ulūkhala-,,ulUKala_2063,y
nominal stem,ulūkhalaka-,,ulUKalaka_2064,y
nominal stem,ulū́khalasuta-,,ulUKalasuta_2065,y
nominal stem,ū́ma-,,Uma_2100,y
nominal stem,upabárhaṇa-,,upabarhaRa_1946,y
nominal stem,upabárhaṇī-,,upabarhaRI_1947,y
nominal stem,upabdá-,,upabda_1948,y
nominal stem,upabdí-,,upabdi_1949,y
nominal stem,upā́bhr̥ti-,,upABfti_2001,y
nominal stem,upacyavá-,,upacyava_1937,y
nominal stem,upadhí-,,upaDi_1940,y
nominal stem,upadŕ̥ś-,,upadfS_1939,y
nominal stem,upahásvan-,,upahasvan_1994,y
nominal stem,upahatnú-,,upahatnu_1993,y
nominal stem,upahvará-,,upahvara_1995,y
nominal stem,upajíhvikā-,,upajihvikA_1938,y
nominal stem,upāká-,,upAka_1998,y
nominal stem,úpāka-,,upAka_1997,y
nominal stem,upākácakṣas-,,upAkacakzas_1999,y
nominal stem,upakakṣá-,,upakakza_1934,y
nominal stem,upakṣetár-,,upakzetf_1936,y
nominal stem,upakṣít-,,upakzit_1935,y
nominal stem,upalaprakṣín-,,upalaprakzin_1966,y
nominal stem,upamá-,,upama_1950,y
nominal stem,upamā́da-,,upamAda_1956,y
nominal stem,upamantrín-,,upamantrin_1951,y
nominal stem,upamanyú-,,upamanyu_1952,y
nominal stem,upamaśravas-,,upamaSravas_1953,y
nominal stem,upamáśravastama-,,upamaSravas_1953,y
nominal stem,úpamāti-,,upamAti_1954,y
nominal stem,upamātiváni-,,upamAtivani_1955,y
nominal stem,upamít-,,upamit_1957,y
nominal stem,upāṃśú-,,upAMSu_1996,y
nominal stem,upānasá-,,upAnasa_2000,y
nominal stem,upanāyá-,,upanAya_1941,y
nominal stem,upapárcana-,,upaparcana_1942,y
nominal stem,upapŕ̥c-,,upapfc_1943,y
nominal stem,upaprút-,,upaprut_1945,y
nominal stem,upārá-,,upAra_2003,y
nominal stem,úpara-,,upara_1958,y
nominal stem,upā́raṇa-,,upAraRa_2004,y
nominal stem,uparátāt-,,uparatAt_1959,y
nominal stem,upáribudhna-,,uparibuDna_1961,y
nominal stem,upárimartya-,,uparimartya_1962,y
nominal stem,uparispŕ̥ś-,,uparispfS_1964,y
nominal stem,upārúh-,,upAruh_2005,y
nominal stem,upás-,,upas_1976,y
nominal stem,upasád-,,upasad_1977,y
nominal stem,upasádya-,,upasadya_1978;upasadya_12214,y
nominal stem,upaśāká-,,upaSAka_1972,y
nominal stem,upasécana-,,upasecana_1979,y
nominal stem,upaspíj-,,upaspij_1991,y
nominal stem,upaspŕ̥ś-,,upaspfS_1992,y
nominal stem,upaśrotár-,,upaSrotf_1974,y
nominal stem,úpaśruti-,,upaSruti_1973,y
nominal stem,upastáraṇa-,,upastaraRa_1980,y
nominal stem,upástha-,,upasTa_1988,y
nominal stem,upasthasád-,,upasTasad_1989,y
nominal stem,upasthā́ya-,,upasTAya_1990,y
nominal stem,úpasti-,,upasti_1981,y
nominal stem,upastír-,,upastir_1982;upastir_11303,y
nominal stem,upaṣṭút-,,upazwut_1975,y
nominal stem,upastutá-,,upastuta_1985,y
nominal stem,úpastuti-,,upastuti_1986,y
nominal stem,upastútya-,,upastutya_1987,y
nominal stem,upavā́cya-,,upavAcya_1971,y
nominal stem,upavāká-,,upavAka_1969,y
nominal stem,upavaktár-,,upavaktf_1967,y
nominal stem,upavākyà-,,upavAkya_1970,y
nominal stem,úpāvasu-,,upAvasu_2006,y
nominal stem,upavíd-,,upasad_1977,y
nominal stem,upā́yana-,,upAyana_2002,y
nominal stem,úpeti-,,upeti_2007,y
nominal stem,úrā-,,urA_2022,y
nominal stem,urāmáthi-,,urAmaTi_2024,y
nominal stem,úraṇa-,,uraRa_2020,y
nominal stem,úras-,,uras_2021,y
nominal stem,ū́rdara-,,Urdara_2117,y
nominal stem,ūrdhvá-,,UrDva_2118,y
nominal stem,ūrdhvágrāvan-,,UrDvagrAvan_2120,y
nominal stem,ūrdhvákr̥śana-,,UrDvakfSana_2119,y
nominal stem,ūrdhvasāná-,,UrDvasAna_2124,y
nominal stem,ūrdhvásānu-,,UrDvasAnu_2125,y
nominal stem,ūrdhváśocis-,,UrDvaSocis_2123,y
nominal stem,ū́rj-,,Urj_2102,y
nominal stem,ūrjād-,,UrjAd_2108,y
nominal stem,ūrjā́huti-,,UrjAhuti_2110,y
nominal stem,ūrjā́nī-,,UrjAnI_2109,y
nominal stem,ūrjasani-,,Urjasani_2105,y
nominal stem,ū́rjasvant-,,Urjasvat_2107,y
nominal stem,ūrjavyà-,,Urjavya_2104,y
nominal stem,ūrmí-,,Urmi_2126,y
nominal stem,ūrmín-,,Urmin_2127,y
nominal stem,ū́rmyā-,,UrmyA_2128,y
nominal stem,ū́rṇā-,,UrRA_2114,y
nominal stem,ū́rṇamradas-,,UrRamradas_2112,y
nominal stem,ū́rṇāvant-,,UrRAvat_2115,y
nominal stem,urú-,,uru_2025,y
nominal stem,ūrú-,,Uru_2101,y
nominal stem,urubjá-,,urubja_2038,y
nominal stem,urucakrá-,,urucakra_2032,y
nominal stem,urucákri-,,urucakri_2033,y
nominal stem,urucákṣas-,,urucakzas_2034,y
nominal stem,urúdhāra-,,uruDAra_2037,y
nominal stem,urúgavyūti-,,urugavyUti_2030,y
nominal stem,urugāyá-,,urugAya_2031,y
nominal stem,urujráyas-,,urujrayas_2035,y
nominal stem,urujrí-,,urujri_2036,y
nominal stem,urukramá-,,urukrama_2027,y
nominal stem,úrukr̥t-,,urukft_2026,y
nominal stem,urukṣáya-,,urukzaya_2028,y
nominal stem,urukṣití-,,urukziti_2029,y
nominal stem,urúloka-,,uruloka_2040,y
nominal stem,urūṇasá-,,urURasa_2049,y
nominal stem,uruṣā́-,,uruzA_2045,y
nominal stem,uruśáṃsa-,,uruSaMsa_2044,y
nominal stem,uruṣyā́-,,uruzyA_2047,y
nominal stem,uruṣyú-,,uruzyu_2048,y
nominal stem,uruvraja-,,uruvraja_2043,y
nominal stem,uruvyácas-,,uruvyacas_2041,y
nominal stem,uruvyácastama-,,uruvyacas_2041,y
nominal stem,uruvyáñc-,,uruvyac_2042,y
nominal stem,urúyuga-,,uruyuga_2039,y
nominal stem,ūrvá-,,Urva_2129,y
nominal stem,urvájra-,,urvajra_2051,y
nominal stem,urvárā-,,urvarA_2052,y
nominal stem,urvarājít-,,urvarAjit_2053,y
nominal stem,urvarāpati-,,urvarApati_2054,y
nominal stem,urvarāsā́-,,urvarAsA_2055,y
nominal stem,urvāruká-,,urvAruka_2057,y
nominal stem,urváśī-,,urvaSI_2056,y
nominal stem,urvyū̀ti-,,urvyUti_2059,y
nominal stem,uṣā́-,,uzA_2082,y
nominal stem,uśánā- 1,,uSanA_2070,y
nominal stem,uśánā- 2,,uSanA_2071,y
nominal stem,uṣár-,,usf_2088,y
nominal stem,uṣarbúdh-,,uzarbuD_2080,y
nominal stem,uṣás-,,uzas_2081,y
nominal stem,uṣā́sānáktā-,,uzAsAnaktA_2083,y
nominal stem,uśénya-,,uSenya_2074,y
nominal stem,uśíj-,,uSij_2072,y
nominal stem,uśīnárāṇī-,,uSInara_2073,y
nominal stem,ūṣmaṇyà-,,UzmaRya_2131,y
nominal stem,uṣṇá-,,uzRa_2086,y
nominal stem,uṣṇíhā-,,uzRihA_2087,y
nominal stem,usrá-,,usra_2089,y
nominal stem,uṣrá-,,usra_2089,y
nominal stem,usráyāman-,,usrayAman_12226,y
nominal stem,úsri-,,usri_12227,y
nominal stem,usriká-,,usrika_2091,y
nominal stem,usríya-,,usriya_2092,y
nominal stem,uṣṭár-,,uzwf_2084,y
nominal stem,úṣṭra-,,uzwra_2085,y
nominal stem,ūtí-,,Uti_2096,y
nominal stem,útsa-,,utsa_1889,y
nominal stem,utsadhí-,,utsaDi_1890,y
nominal stem,utsavá-,,utsava_1891,y
nominal stem,uttamá-,,uttama_1880,y
nominal stem,uttamā́yya-,,uttamAyya_1881,y
nominal stem,uttāná-,,uttAna_1885;uttAna_12208,y
nominal stem,uttānáhasta-,,uttAnahasta_1888,y
nominal stem,uttānápad-,,uttAnapad_1886,y
nominal stem,uttānaparṇa-,,uttAnaparRa_1887,y
nominal stem,úttara-,,uttara_1882,y
nominal stem,ū́vadhya-,,UvaDya_2130,y
nominal stem,vā́c-,,vAc_7848,y
nominal stem,vācamīṅkhayá-,,vAcamINKaya_7849,y
nominal stem,vacaná-,,vacana_7569,y
nominal stem,vacanā́vant-,,vacanAvat_7570,y
nominal stem,vácas-,,vacas_7571,y
nominal stem,vacasá-,,vacasa_7572,y
nominal stem,vācā́stena-,,vAcAstena_7850,y
nominal stem,vacasyā́-,,vacasyA_7574,y
nominal stem,vacasyú-,,vacasyu_7575,y
nominal stem,vacovíd-,,vacovid_7577,y
nominal stem,vacoyúj-,,vacoyuj_7576,y
nominal stem,vadhá-,,vaDa_7599,y
nominal stem,vadhánā-,,vaDanA_7601,y
nominal stem,vádhar-,,vaDar_7602,y
nominal stem,vadhasná-,,vaDasna_7604,y
nominal stem,vadhasnu-,,vaDasnu_7605,y
nominal stem,vádhatra-,,vaDatra_7600,y
nominal stem,vádhri-,,vaDri_7610,y
nominal stem,vadhrimatī́-,,vaDrimatI_7611,y
nominal stem,vádhrivāc-,,vaDrivAc_7612,y
nominal stem,vadhryaśvá-,,vaDryaSva_7613,y
nominal stem,vā́dhryaśva-,,vADryaSva_7905;vADryaSva_12559,y
nominal stem,vadhū́-,,vaDU_7606,y
nominal stem,vadhū́mant-,,vaDUmat_7607,y
nominal stem,vā́dhūya-,,vADUya_7904,y
nominal stem,vadhūyú-,,vaDUyu_7608,y
nominal stem,vadmán-,,vadman_7597,y
nominal stem,vāghát-,,vAGat_7847,y
nominal stem,vagnú-,,vagnu_7561,y
nominal stem,vagvaná-,,vagvana_7562,y
nominal stem,vagvanú-,,vagvanu_7563,y
nominal stem,vāhá-,,vAha_7948,y
nominal stem,vā́has-,,vAhas_7950,y
nominal stem,vahát-,,vahat_7834,y
nominal stem,vahatú-,,vahatu_7835,y
nominal stem,váhiṣṭha-,,vahizWa_7836,y
nominal stem,vā́hiṣṭha-,,vAhizWa_7951,y
nominal stem,váhīyaṃs-,,vahIyas_7837,y
nominal stem,váhni-,,vahni_7838,y
nominal stem,váhnitama-,,vahni_7838,y
nominal stem,vahyeśayá-,,vahyeSaya_7841,y
nominal stem,vaibhūvasá-,,vEBUvasa_8492,y
nominal stem,vaídadaśvi-,,vEdadaSvi_8490,y
nominal stem,vaidathiná-,,vEdaTina_8489,y
nominal stem,vaikarṇá-,,vEkarRa_8486,y
nominal stem,vailasthāná-,,vElasTAna_8498,y
nominal stem,vailasthānaká-,,vElasTAnaka_8499,y
nominal stem,vainyá-,,vEnya_8491,y
nominal stem,vaíradeya-,,vEradeya_8494,y
nominal stem,vairiṇá-,,vEriRa_8495,y
nominal stem,vairūpá-,,vErUpa_8496,y
nominal stem,vaiśantá-,,vESanta_8501,y
nominal stem,vaiśvānará-,,vESvAnara_8503,y
nominal stem,vaíśya-,,vESya_8502,y
nominal stem,vaitaraṇá-,,vEtaraRa_8487,y
nominal stem,vaitasá-,,vEtasa_8488,y
nominal stem,vaivasvatá-,,vEvasvata_8500,y
nominal stem,vaiyaśvá-,,vEyaSva_8493,y
nominal stem,vā́ja-,,vAja_7851,y
nominal stem,vājabandhu-,,vAjabanDu_7864,y
nominal stem,vā́jabharman-,,vAjaBarman_7865,y
nominal stem,vājadā́-,,vAjadA_7855,y
nominal stem,vājadā́van-,,vAjadAvan_7856,y
nominal stem,vā́jadraviṇas-,,vAjadraviRas_7857,y
nominal stem,vā́jagandhya-,,vAjaganDia_7853,y
nominal stem,vā́jajaṭhara-,,vAjajaWara_7854,y
nominal stem,vājakŕ̥tya-,,vAjakftya_7852,y
