DOTS_AND_ZEROS	COMMAS_AND_ZEROS	DOTS	COMMAS	GRASSMANN	BOOK_INDEX	HYMN_INDEX	STANZA_INDEX
03.044.04	03,044,04	3.44.4	3,44,4	278,4	2	277	2868
03.044.05	03,044,05	3.44.5	3,44,5	278,5	2	277	2869
03.045.01	03,045,01	3.45.1	3,45,1	279,1	2	278	2870
03.045.02	03,045,02	3.45.2	3,45,2	279,2	2	278	2871
03.045.03	03,045,03	3.45.3	3,45,3	279,3	2	278	2872
03.045.04	03,045,04	3.45.4	3,45,4	279,4	2	278	2873
03.045.05	03,045,05	3.45.5	3,45,5	279,5	2	278	2874
03.046.01	03,046,01	3.46.1	3,46,1	280,1	2	279	2875
03.046.02	03,046,02	3.46.2	3,46,2	280,2	2	279	2876
03.046.03	03,046,03	3.46.3	3,46,3	280,3	2	279	2877
03.046.04	03,046,04	3.46.4	3,46,4	280,4	2	279	2878
03.046.05	03,046,05	3.46.5	3,46,5	280,5	2	279	2879
03.047.01	03,047,01	3.47.1	3,47,1	281,1	2	280	2880
03.047.02	03,047,02	3.47.2	3,47,2	281,2	2	280	2881
03.047.03	03,047,03	3.47.3	3,47,3	281,3	2	280	2882
03.047.04	03,047,04	3.47.4	3,47,4	281,4	2	280	2883
03.047.05	03,047,05	3.47.5	3,47,5	281,5	2	280	2884
03.048.01	03,048,01	3.48.1	3,48,1	282,1	2	281	2885
03.048.02	03,048,02	3.48.2	3,48,2	282,2	2	281	2886
03.048.03	03,048,03	3.48.3	3,48,3	282,3	2	281	2887
03.048.04	03,048,04	3.48.4	3,48,4	282,4	2	281	2888
03.048.05	03,048,05	3.48.5	3,48,5	282,5	2	281	2889
03.049.01	03,049,01	3.49.1	3,49,1	283,1	2	282	2890
03.049.02	03,049,02	3.49.2	3,49,2	283,2	2	282	2891
03.049.03	03,049,03	3.49.3	3,49,3	283,3	2	282	2892
03.049.04	03,049,04	3.49.4	3,49,4	283,4	2	282	2893
03.049.05	03,049,05	3.49.5	3,49,5	283,5	2	282	2894
03.050.01	03,050,01	3.50.1	3,50,1	284,1	2	283	2895
03.050.02	03,050,02	3.50.2	3,50,2	284,2	2	283	2896
03.050.03	03,050,03	3.50.3	3,50,3	284,3	2	283	2897
03.050.04	03,050,04	3.50.4	3,50,4	284,4	2	283	2898
03.050.05	03,050,05	3.50.5	3,50,5	284,5	2	283	2899
03.051.01	03,051,01	3.51.1	3,51,1	285,1	2	284	2900
03.051.02	03,051,02	3.51.2	3,51,2	285,2	2	284	2901
03.051.03	03,051,03	3.51.3	3,51,3	285,3	2	284	2902
03.051.04	03,051,04	3.51.4	3,51,4	285,4	2	284	2903
03.051.05	03,051,05	3.51.5	3,51,5	285,5	2	284	2904
03.051.06	03,051,06	3.51.6	3,51,6	285,6	2	284	2905
03.051.07	03,051,07	3.51.7	3,51,7	285,7	2	284	2906
03.051.08	03,051,08	3.51.8	3,51,8	285,8	2	284	2907
03.051.09	03,051,09	3.51.9	3,51,9	285,9	2	284	2908
03.051.10	03,051,10	3.51.10	3,51,10	285,10	2	284	2909
03.051.11	03,051,11	3.51.11	3,51,11	285,11	2	284	2910
03.051.12	03,051,12	3.51.12	3,51,12	285,12	2	284	2911
03.052.01	03,052,01	3.52.1	3,52,1	286,1	2	285	2912
03.052.02	03,052,02	3.52.2	3,52,2	286,2	2	285	2913
03.052.03	03,052,03	3.52.3	3,52,3	286,3	2	285	2914
03.052.04	03,052,04	3.52.4	3,52,4	286,4	2	285	2915
03.052.05	03,052,05	3.52.5	3,52,5	286,5	2	285	2916
03.052.06	03,052,06	3.52.6	3,52,6	286,6	2	285	2917
03.052.07	03,052,07	3.52.7	3,52,7	286,7	2	285	2918
03.052.08	03,052,08	3.52.8	3,52,8	286,8	2	285	2919
03.053.01	03,053,01	3.53.1	3,53,1	287,1	2	286	2920
03.053.02	03,053,02	3.53.2	3,53,2	287,2	2	286	2921
03.053.03	03,053,03	3.53.3	3,53,3	287,3	2	286	2922
03.053.04	03,053,04	3.53.4	3,53,4	287,4	2	286	2923
03.053.05	03,053,05	3.53.5	3,53,5	287,5	2	286	2924
03.053.06	03,053,06	3.53.6	3,53,6	287,6	2	286	2925
03.053.07	03,053,07	3.53.7	3,53,7	287,7	2	286	2926
03.053.08	03,053,08	3.53.8	3,53,8	287,8	2	286	2927
03.053.09	03,053,09	3.53.9	3,53,9	287,9	2	286	2928
03.053.10	03,053,10	3.53.10	3,53,10	287,10	2	286	2929
03.053.11	03,053,11	3.53.11	3,53,11	287,11	2	286	2930
03.053.12	03,053,12	3.53.12	3,53,12	287,12	2	286	2931
03.053.13	03,053,13	3.53.13	3,53,13	287,13	2	286	2932
03.053.14	03,053,14	3.53.14	3,53,14	287,14	2	286	2933
03.053.15	03,053,15	3.53.15	3,53,15	287,15	2	286	2934
03.053.16	03,053,16	3.53.16	3,53,16	287,16	2	286	2935
03.053.17	03,053,17	3.53.17	3,53,17	287,17	2	286	2936
03.053.18	03,053,18	3.53.18	3,53,18	287,18	2	286	2937
03.053.19	03,053,19	3.53.19	3,53,19	287,19	2	286	2938
03.053.20	03,053,20	3.53.20	3,53,20	287,20	2	286	2939
03.053.21	03,053,21	3.53.21	3,53,21	287,21	2	286	2940
03.053.22	03,053,22	3.53.22	3,53,22	287,22	2	286	2941
03.053.23	03,053,23	3.53.23	3,53,23	287,23	2	286	2942
03.053.24	03,053,24	3.53.24	3,53,24	287,24	2	286	2943
03.054.01	03,054,01	3.54.1	3,54,1	288,1	2	287	2944
03.054.02	03,054,02	3.54.2	3,54,2	288,2	2	287	2945
03.054.03	03,054,03	3.54.3	3,54,3	288,3	2	287	2946
03.054.04	03,054,04	3.54.4	3,54,4	288,4	2	287	2947
03.054.05	03,054,05	3.54.5	3,54,5	288,5	2	287	2948
03.054.06	03,054,06	3.54.6	3,54,6	288,6	2	287	2949
03.054.07	03,054,07	3.54.7	3,54,7	288,7	2	287	2950
03.054.08	03,054,08	3.54.8	3,54,8	288,8	2	287	2951
03.054.09	03,054,09	3.54.9	3,54,9	288,9	2	287	2952
03.054.10	03,054,10	3.54.10	3,54,10	288,10	2	287	2953
03.054.11	03,054,11	3.54.11	3,54,11	288,11	2	287	2954
03.054.12	03,054,12	3.54.12	3,54,12	288,12	2	287	2955
03.054.13	03,054,13	3.54.13	3,54,13	288,13	2	287	2956
03.054.14	03,054,14	3.54.14	3,54,14	288,14	2	287	2957
03.054.15	03,054,15	3.54.15	3,54,15	288,15	2	287	2958
03.054.16	03,054,16	3.54.16	3,54,16	288,16	2	287	2959
03.054.17	03,054,17	3.54.17	3,54,17	288,17	2	287	2960
03.054.18	03,054,18	3.54.18	3,54,18	288,18	2	287	2961
03.054.19	03,054,19	3.54.19	3,54,19	288,19	2	287	2962
03.054.20	03,054,20	3.54.20	3,54,20	288,20	2	287	2963
03.054.21	03,054,21	3.54.21	3,54,21	288,21	2	287	2964
03.054.22	03,054,22	3.54.22	3,54,22	288,22	2	287	2965
03.055.01	03,055,01	3.55.1	3,55,1	289,1	2	288	2966
03.055.02	03,055,02	3.55.2	3,55,2	289,2	2	288	2967
03.055.03	03,055,03	3.55.3	3,55,3	289,3	2	288	2968
03.055.04	03,055,04	3.55.4	3,55,4	289,4	2	288	2969
03.055.05	03,055,05	3.55.5	3,55,5	289,5	2	288	2970
03.055.06	03,055,06	3.55.6	3,55,6	289,6	2	288	2971
03.055.07	03,055,07	3.55.7	3,55,7	289,7	2	288	2972
03.055.08	03,055,08	3.55.8	3,55,8	289,8	2	288	2973
03.055.09	03,055,09	3.55.9	3,55,9	289,9	2	288	2974
03.055.10	03,055,10	3.55.10	3,55,10	289,10	2	288	2975
03.055.11	03,055,11	3.55.11	3,55,11	289,11	2	288	2976
03.055.12	03,055,12	3.55.12	3,55,12	289,12	2	288	2977
03.055.13	03,055,13	3.55.13	3,55,13	289,13	2	288	2978
03.055.14	03,055,14	3.55.14	3,55,14	289,14	2	288	2979
03.055.15	03,055,15	3.55.15	3,55,15	289,15	2	288	2980
03.055.16	03,055,16	3.55.16	3,55,16	289,16	2	288	2981
03.055.17	03,055,17	3.55.17	3,55,17	289,17	2	288	2982
03.055.18	03,055,18	3.55.18	3,55,18	289,18	2	288	2983
03.055.19	03,055,19	3.55.19	3,55,19	289,19	2	288	2984
03.055.20	03,055,20	3.55.20	3,55,20	289,20	2	288	2985
03.055.21	03,055,21	3.55.21	3,55,21	289,21	2	288	2986
03.055.22	03,055,22	3.55.22	3,55,22	289,22	2	288	2987
03.056.01	03,056,01	3.56.1	3,56,1	290,1	2	289	2988
03.056.02	03,056,02	3.56.2	3,56,2	290,2	2	289	2989
03.056.03	03,056,03	3.56.3	3,56,3	290,3	2	289	2990
03.056.04	03,056,04	3.56.4	3,56,4	290,4	2	289	2991
03.056.05	03,056,05	3.56.5	3,56,5	290,5	2	289	2992
03.056.06	03,056,06	3.56.6	3,56,6	290,6	2	289	2993
03.056.07	03,056,07	3.56.7	3,56,7	290,7	2	289	2994
03.056.08	03,056,08	3.56.8	3,56,8	290,8	2	289	2995
03.057.01	03,057,01	3.57.1	3,57,1	291,1	2	290	2996
03.057.02	03,057,02	3.57.2	3,57,2	291,2	2	290	2997
03.057.03	03,057,03	3.57.3	3,57,3	291,3	2	290	2998
03.057.04	03,057,04	3.57.4	3,57,4	291,4	2	290	2999
03.057.05	03,057,05	3.57.5	3,57,5	291,5	2	290	3000
03.057.06	03,057,06	3.57.6	3,57,6	291,6	2	290	3001
03.058.01	03,058,01	3.58.1	3,58,1	292,1	2	291	3002
03.058.02	03,058,02	3.58.2	3,58,2	292,2	2	291	3003
03.058.03	03,058,03	3.58.3	3,58,3	292,3	2	291	3004
03.058.04	03,058,04	3.58.4	3,58,4	292,4	2	291	3005
03.058.05	03,058,05	3.58.5	3,58,5	292,5	2	291	3006
03.058.06	03,058,06	3.58.6	3,58,6	292,6	2	291	3007
03.058.07	03,058,07	3.58.7	3,58,7	292,7	2	291	3008
03.058.08	03,058,08	3.58.8	3,58,8	292,8	2	291	3009
03.058.09	03,058,09	3.58.9	3,58,9	292,9	2	291	3010
03.059.01	03,059,01	3.59.1	3,59,1	293,1	2	292	3011
03.059.02	03,059,02	3.59.2	3,59,2	293,2	2	292	3012
03.059.03	03,059,03	3.59.3	3,59,3	293,3	2	292	3013
03.059.04	03,059,04	3.59.4	3,59,4	293,4	2	292	3014
03.059.05	03,059,05	3.59.5	3,59,5	293,5	2	292	3015
03.059.06	03,059,06	3.59.6	3,59,6	293,6	2	292	3016
03.059.07	03,059,07	3.59.7	3,59,7	293,7	2	292	3017
03.059.08	03,059,08	3.59.8	3,59,8	293,8	2	292	3018
03.059.09	03,059,09	3.59.9	3,59,9	293,9	2	292	3019
03.060.01	03,060,01	3.60.1	3,60,1	294,1	2	293	3020
03.060.02	03,060,02	3.60.2	3,60,2	294,2	2	293	3021
03.060.03	03,060,03	3.60.3	3,60,3	294,3	2	293	3022
03.060.04	03,060,04	3.60.4	3,60,4	294,4	2	293	3023
03.060.05	03,060,05	3.60.5	3,60,5	294,5	2	293	3024
03.060.06	03,060,06	3.60.6	3,60,6	294,6	2	293	3025
03.060.07	03,060,07	3.60.7	3,60,7	294,7	2	293	3026
03.061.01	03,061,01	3.61.1	3,61,1	295,1	2	294	3027
03.061.02	03,061,02	3.61.2	3,61,2	295,2	2	294	3028
03.061.03	03,061,03	3.61.3	3,61,3	295,3	2	294	3029
03.061.04	03,061,04	3.61.4	3,61,4	295,4	2	294	3030
03.061.05	03,061,05	3.61.5	3,61,5	295,5	2	294	3031
03.061.06	03,061,06	3.61.6	3,61,6	295,6	2	294	3032
03.061.07	03,061,07	3.61.7	3,61,7	295,7	2	294	3033
03.062.01	03,062,01	3.62.1	3,62,1	296,1	2	295	3034
03.062.02	03,062,02	3.62.2	3,62,2	296,2	2	295	3035
03.062.03	03,062,03	3.62.3	3,62,3	296,3	2	295	3036
03.062.04	03,062,04	3.62.4	3,62,4	296,4	2	295	3037
03.062.05	03,062,05	3.62.5	3,62,5	296,5	2	295	3038
03.062.06	03,062,06	3.62.6	3,62,6	296,6	2	295	3039
03.062.07	03,062,07	3.62.7	3,62,7	296,7	2	295	3040
03.062.08	03,062,08	3.62.8	3,62,8	296,8	2	295	3041
03.062.09	03,062,09	3.62.9	3,62,9	296,9	2	295	3042
03.062.10	03,062,10	3.62.10	3,62,10	296,10	2	295	3043
03.062.11	03,062,11	3.62.11	3,62,11	296,11	2	295	3044
03.062.12	03,062,12	3.62.12	3,62,12	296,12	2	295	3045
03.062.13	03,062,13	3.62.13	3,62,13	296,13	2	295	3046
03.062.14	03,062,14	3.62.14	3,62,14	296,14	2	295	3047
03.062.15	03,062,15	3.62.15	3,62,15	296,15	2	295	3048
03.062.16	03,062,16	3.62.16	3,62,16	296,16	2	295	3049
03.062.17	03,062,17	3.62.17	3,62,17	296,17	2	295	3050
03.062.18	03,062,18	3.62.18	3,62,18	296,18	2	295	3051
04.001.01	04,001,01	4.1.1	4,1,1	297,1	3	296	3052
04.001.02	04,001,02	4.1.2	4,1,2	297,2	3	296	3053
04.001.03	04,001,03	4.1.3	4,1,3	297,3	3	296	3054
04.001.04	04,001,04	4.1.4	4,1,4	297,4	3	296	3055
04.001.05	04,001,05	4.1.5	4,1,5	297,5	3	296	3056
04.001.06	04,001,06	4.1.6	4,1,6	297,6	3	296	3057
04.001.07	04,001,07	4.1.7	4,1,7	297,7	3	296	3058
04.001.08	04,001,08	4.1.8	4,1,8	297,8	3	296	3059
04.001.09	04,001,09	4.1.9	4,1,9	297,9	3	296	3060
04.001.10	04,001,10	4.1.10	4,1,10	297,10	3	296	3061
04.001.11	04,001,11	4.1.11	4,1,11	297,11	3	296	3062
04.001.12	04,001,12	4.1.12	4,1,12	297,12	3	296	3063
04.001.13	04,001,13	4.1.13	4,1,13	297,13	3	296	3064
04.001.14	04,001,14	4.1.14	4,1,14	297,14	3	296	3065
04.001.15	04,001,15	4.1.15	4,1,15	297,15	3	296	3066
04.001.16	04,001,16	4.1.16	4,1,16	297,16	3	296	3067
04.001.17	04,001,17	4.1.17	4,1,17	297,17	3	296	3068
04.001.18	04,001,18	4.1.18	4,1,18	297,18	3	296	3069
04.001.19	04,001,19	4.1.19	4,1,19	297,19	3	296	3070
04.001.20	04,001,20	4.1.20	4,1,20	297,20	3	296	3071
04.002.01	04,002,01	4.2.1	4,2,1	298,1	3	297	3072
04.002.02	04,002,02	4.2.2	4,2,2	298,2	3	297	3073
04.002.03	04,002,03	4.2.3	4,2,3	298,3	3	297	3074
04.002.04	04,002,04	4.2.4	4,2,4	298,4	3	297	3075
04.002.05	04,002,05	4.2.5	4,2,5	298,5	3	297	3076
04.002.06	04,002,06	4.2.6	4,2,6	298,6	3	297	3077
04.002.07	04,002,07	4.2.7	4,2,7	298,7	3	297	3078
04.002.08	04,002,08	4.2.8	4,2,8	298,8	3	297	3079
04.002.09	04,002,09	4.2.9	4,2,9	298,9	3	297	3080
04.002.10	04,002,10	4.2.10	4,2,10	298,10	3	297	3081
04.002.11	04,002,11	4.2.11	4,2,11	298,11	3	297	3082
04.002.12	04,002,12	4.2.12	4,2,12	298,12	3	297	3083
04.002.13	04,002,13	4.2.13	4,2,13	298,13	3	297	3084
04.002.14	04,002,14	4.2.14	4,2,14	298,14	3	297	3085
04.002.15	04,002,15	4.2.15	4,2,15	298,15	3	297	3086
04.002.16	04,002,16	4.2.16	4,2,16	298,16	3	297	3087
04.002.17	04,002,17	4.2.17	4,2,17	298,17	3	297	3088
04.002.18	04,002,18	4.2.18	4,2,18	298,18	3	297	3089
04.002.19	04,002,19	4.2.19	4,2,19	298,19	3	297	3090
04.002.20	04,002,20	4.2.20	4,2,20	298,20	3	297	3091
04.003.01	04,003,01	4.3.1	4,3,1	299,1	3	298	3092
04.003.02	04,003,02	4.3.2	4,3,2	299,2	3	298	3093
04.003.03	04,003,03	4.3.3	4,3,3	299,3	3	298	3094
04.003.04	04,003,04	4.3.4	4,3,4	299,4	3	298	3095
04.003.05	04,003,05	4.3.5	4,3,5	299,5	3	298	3096
04.003.06	04,003,06	4.3.6	4,3,6	299,6	3	298	3097
04.003.07	04,003,07	4.3.7	4,3,7	299,7	3	298	3098
04.003.08	04,003,08	4.3.8	4,3,8	299,8	3	298	3099
04.003.09	04,003,09	4.3.9	4,3,9	299,9	3	298	3100
04.003.10	04,003,10	4.3.10	4,3,10	299,10	3	298	3101
04.003.11	04,003,11	4.3.11	4,3,11	299,11	3	298	3102
04.003.12	04,003,12	4.3.12	4,3,12	299,12	3	298	3103
04.003.13	04,003,13	4.3.13	4,3,13	299,13	3	298	3104
04.003.14	04,003,14	4.3.14	4,3,14	299,14	3	298	3105
04.003.15	04,003,15	4.3.15	4,3,15	299,15	3	298	3106
04.003.16	04,003,16	4.3.16	4,3,16	299,16	3	298	3107
04.004.01	04,004,01	4.4.1	4,4,1	300,1	3	299	3108
04.004.02	04,004,02	4.4.2	4,4,2	300,2	3	299	3109
04.004.03	04,004,03	4.4.3	4,4,3	300,3	3	299	3110
04.004.04	04,004,04	4.4.4	4,4,4	300,4	3	299	3111
04.004.05	04,004,05	4.4.5	4,4,5	300,5	3	299	3112
04.004.06	04,004,06	4.4.6	4,4,6	300,6	3	299	3113
04.004.07	04,004,07	4.4.7	4,4,7	300,7	3	299	3114
04.004.08	04,004,08	4.4.8	4,4,8	300,8	3	299	3115
04.004.09	04,004,09	4.4.9	4,4,9	300,9	3	299	3116
04.004.10	04,004,10	4.4.10	4,4,10	300,10	3	299	3117
04.004.11	04,004,11	4.4.11	4,4,11	300,11	3	299	3118
04.004.12	04,004,12	4.4.12	4,4,12	300,12	3	299	3119
04.004.13	04,004,13	4.4.13	4,4,13	300,13	3	299	3120
04.004.14	04,004,14	4.4.14	4,4,14	300,14	3	299	3121
04.004.15	04,004,15	4.4.15	4,4,15	300,15	3	299	3122
04.005.01	04,005,01	4.5.1	4,5,1	301,1	3	300	3123
04.005.02	04,005,02	4.5.2	4,5,2	301,2	3	300	3124
04.005.03	04,005,03	4.5.3	4,5,3	301,3	3	300	3125
04.005.04	04,005,04	4.5.4	4,5,4	301,4	3	300	3126
04.005.05	04,005,05	4.5.5	4,5,5	301,5	3	300	3127
04.005.06	04,005,06	4.5.6	4,5,6	301,6	3	300	3128
04.005.07	04,005,07	4.5.7	4,5,7	301,7	3	300	3129
04.005.08	04,005,08	4.5.8	4,5,8	301,8	3	300	3130
04.005.09	04,005,09	4.5.9	4,5,9	301,9	3	300	3131
04.005.10	04,005,10	4.5.10	4,5,10	301,10	3	300	3132
04.005.11	04,005,11	4.5.11	4,5,11	301,11	3	300	3133
04.005.12	04,005,12	4.5.12	4,5,12	301,12	3	300	3134
04.005.13	04,005,13	4.5.13	4,5,13	301,13	3	300	3135
04.005.14	04,005,14	4.5.14	4,5,14	301,14	3	300	3136
04.005.15	04,005,15	4.5.15	4,5,15	301,15	3	300	3137
04.006.01	04,006,01	4.6.1	4,6,1	302,1	3	301	3138
04.006.02	04,006,02	4.6.2	4,6,2	302,2	3	301	3139
04.006.03	04,006,03	4.6.3	4,6,3	302,3	3	301	3140
04.006.04	04,006,04	4.6.4	4,6,4	302,4	3	301	3141
04.006.05	04,006,05	4.6.5	4,6,5	302,5	3	301	3142
04.006.06	04,006,06	4.6.6	4,6,6	302,6	3	301	3143
04.006.07	04,006,07	4.6.7	4,6,7	302,7	3	301	3144
04.006.08	04,006,08	4.6.8	4,6,8	302,8	3	301	3145
04.006.09	04,006,09	4.6.9	4,6,9	302,9	3	301	3146
04.006.10	04,006,10	4.6.10	4,6,10	302,10	3	301	3147
04.006.11	04,006,11	4.6.11	4,6,11	302,11	3	301	3148
04.007.01	04,007,01	4.7.1	4,7,1	303,1	3	302	3149
04.007.02	04,007,02	4.7.2	4,7,2	303,2	3	302	3150
04.007.03	04,007,03	4.7.3	4,7,3	303,3	3	302	3151
04.007.04	04,007,04	4.7.4	4,7,4	303,4	3	302	3152
04.007.05	04,007,05	4.7.5	4,7,5	303,5	3	302	3153
04.007.06	04,007,06	4.7.6	4,7,6	303,6	3	302	3154
04.007.07	04,007,07	4.7.7	4,7,7	303,7	3	302	3155
04.007.08	04,007,08	4.7.8	4,7,8	303,8	3	302	3156
04.007.09	04,007,09	4.7.9	4,7,9	303,9	3	302	3157
04.007.10	04,007,10	4.7.10	4,7,10	303,10	3	302	3158
04.007.11	04,007,11	4.7.11	4,7,11	303,11	3	302	3159
04.008.01	04,008,01	4.8.1	4,8,1	304,1	3	303	3160
04.008.02	04,008,02	4.8.2	4,8,2	304,2	3	303	3161
04.008.03	04,008,03	4.8.3	4,8,3	304,3	3	303	3162
04.008.04	04,008,04	4.8.4	4,8,4	304,4	3	303	3163
04.008.05	04,008,05	4.8.5	4,8,5	304,5	3	303	3164
04.008.06	04,008,06	4.8.6	4,8,6	304,6	3	303	3165
04.008.07	04,008,07	4.8.7	4,8,7	304,7	3	303	3166
04.008.08	04,008,08	4.8.8	4,8,8	304,8	3	303	3167
04.009.01	04,009,01	4.9.1	4,9,1	305,1	3	304	3168
04.009.02	04,009,02	4.9.2	4,9,2	305,2	3	304	3169
04.009.03	04,009,03	4.9.3	4,9,3	305,3	3	304	3170
04.009.04	04,009,04	4.9.4	4,9,4	305,4	3	304	3171
04.009.05	04,009,05	4.9.5	4,9,5	305,5	3	304	3172
04.009.06	04,009,06	4.9.6	4,9,6	305,6	3	304	3173
04.009.07	04,009,07	4.9.7	4,9,7	305,7	3	304	3174
04.009.08	04,009,08	4.9.8	4,9,8	305,8	3	304	3175
04.010.01	04,010,01	4.10.1	4,10,1	306,1	3	305	3176
04.010.02	04,010,02	4.10.2	4,10,2	306,2	3	305	3177
04.010.03	04,010,03	4.10.3	4,10,3	306,3	3	305	3178
04.010.04	04,010,04	4.10.4	4,10,4	306,4	3	305	3179
04.010.05	04,010,05	4.10.5	4,10,5	306,5	3	305	3180
04.010.06	04,010,06	4.10.6	4,10,6	306,6	3	305	3181
04.010.07	04,010,07	4.10.7	4,10,7	306,7	3	305	3182
04.010.08	04,010,08	4.10.8	4,10,8	306,8	3	305	3183
04.011.01	04,011,01	4.11.1	4,11,1	307,1	3	306	3184
04.011.02	04,011,02	4.11.2	4,11,2	307,2	3	306	3185
04.011.03	04,011,03	4.11.3	4,11,3	307,3	3	306	3186
04.011.04	04,011,04	4.11.4	4,11,4	307,4	3	306	3187
04.011.05	04,011,05	4.11.5	4,11,5	307,5	3	306	3188
04.011.06	04,011,06	4.11.6	4,11,6	307,6	3	306	3189
04.012.01	04,012,01	4.12.1	4,12,1	308,1	3	307	3190
04.012.02	04,012,02	4.12.2	4,12,2	308,2	3	307	3191
04.012.03	04,012,03	4.12.3	4,12,3	308,3	3	307	3192
04.012.04	04,012,04	4.12.4	4,12,4	308,4	3	307	3193
04.012.05	04,012,05	4.12.5	4,12,5	308,5	3	307	3194
04.012.06	04,012,06	4.12.6	4,12,6	308,6	3	307	3195
04.013.01	04,013,01	4.13.1	4,13,1	309,1	3	308	3196
04.013.02	04,013,02	4.13.2	4,13,2	309,2	3	308	3197
04.013.03	04,013,03	4.13.3	4,13,3	309,3	3	308	3198
04.013.04	04,013,04	4.13.4	4,13,4	309,4	3	308	3199
04.013.05	04,013,05	4.13.5	4,13,5	309,5	3	308	3200
04.014.01	04,014,01	4.14.1	4,14,1	310,1	3	309	3201
04.014.02	04,014,02	4.14.2	4,14,2	310,2	3	309	3202
04.014.03	04,014,03	4.14.3	4,14,3	310,3	3	309	3203
04.014.04	04,014,04	4.14.4	4,14,4	310,4	3	309	3204
04.014.05	04,014,05	4.14.5	4,14,5	310,5	3	309	3205
04.015.01	04,015,01	4.15.1	4,15,1	311,1	3	310	3206
04.015.02	04,015,02	4.15.2	4,15,2	311,2	3	310	3207
04.015.03	04,015,03	4.15.3	4,15,3	311,3	3	310	3208
04.015.04	04,015,04	4.15.4	4,15,4	311,4	3	310	3209
04.015.05	04,015,05	4.15.5	4,15,5	311,5	3	310	3210
04.015.06	04,015,06	4.15.6	4,15,6	311,6	3	310	3211
04.015.07	04,015,07	4.15.7	4,15,7	311,7	3	310	3212
04.015.08	04,015,08	4.15.8	4,15,8	311,8	3	310	3213
04.015.09	04,015,09	4.15.9	4,15,9	311,9	3	310	3214
04.015.10	04,015,10	4.15.10	4,15,10	311,10	3	310	3215
04.016.01	04,016,01	4.16.1	4,16,1	312,1	3	311	3216
04.016.02	04,016,02	4.16.2	4,16,2	312,2	3	311	3217
04.016.03	04,016,03	4.16.3	4,16,3	312,3	3	311	3218
04.016.04	04,016,04	4.16.4	4,16,4	312,4	3	311	3219
04.016.05	04,016,05	4.16.5	4,16,5	312,5	3	311	3220
04.016.06	04,016,06	4.16.6	4,16,6	312,6	3	311	3221
04.016.07	04,016,07	4.16.7	4,16,7	312,7	3	311	3222
04.016.08	04,016,08	4.16.8	4,16,8	312,8	3	311	3223
04.016.09	04,016,09	4.16.9	4,16,9	312,9	3	311	3224
04.016.10	04,016,10	4.16.10	4,16,10	312,10	3	311	3225
04.016.11	04,016,11	4.16.11	4,16,11	312,11	3	311	3226
04.016.12	04,016,12	4.16.12	4,16,12	312,12	3	311	3227
04.016.13	04,016,13	4.16.13	4,16,13	312,13	3	311	3228
04.016.14	04,016,14	4.16.14	4,16,14	312,14	3	311	3229
04.016.15	04,016,15	4.16.15	4,16,15	312,15	3	311	3230
04.016.16	04,016,16	4.16.16	4,16,16	312,16	3	311	3231
04.016.17	04,016,17	4.16.17	4,16,17	312,17	3	311	3232
04.016.18	04,016,18	4.16.18	4,16,18	312,18	3	311	3233
04.016.19	04,016,19	4.16.19	4,16,19	312,19	3	311	3234
04.016.20	04,016,20	4.16.20	4,16,20	312,20	3	311	3235
04.016.21	04,016,21	4.16.21	4,16,21	312,21	3	311	3236
04.017.01	04,017,01	4.17.1	4,17,1	313,1	3	312	3237
04.017.02	04,017,02	4.17.2	4,17,2	313,2	3	312	3238
04.017.03	04,017,03	4.17.3	4,17,3	313,3	3	312	3239
04.017.04	04,017,04	4.17.4	4,17,4	313,4	3	312	3240
04.017.05	04,017,05	4.17.5	4,17,5	313,5	3	312	3241
04.017.06	04,017,06	4.17.6	4,17,6	313,6	3	312	3242
04.017.07	04,017,07	4.17.7	4,17,7	313,7	3	312	3243
04.017.08	04,017,08	4.17.8	4,17,8	313,8	3	312	3244
04.017.09	04,017,09	4.17.9	4,17,9	313,9	3	312	3245
04.017.10	04,017,10	4.17.10	4,17,10	313,10	3	312	3246
04.017.11	04,017,11	4.17.11	4,17,11	313,11	3	312	3247
04.017.12	04,017,12	4.17.12	4,17,12	313,12	3	312	3248
04.017.13	04,017,13	4.17.13	4,17,13	313,13	3	312	3249
04.017.14	04,017,14	4.17.14	4,17,14	313,14	3	312	3250
04.017.15	04,017,15	4.17.15	4,17,15	313,15	3	312	3251
04.017.16	04,017,16	4.17.16	4,17,16	313,16	3	312	3252
04.017.17	04,017,17	4.17.17	4,17,17	313,17	3	312	3253
04.017.18	04,017,18	4.17.18	4,17,18	313,18	3	312	3254
04.017.19	04,017,19	4.17.19	4,17,19	313,19	3	312	3255
04.017.20	04,017,20	4.17.20	4,17,20	313,20	3	312	3256
04.017.21	04,017,21	4.17.21	4,17,21	313,21	3	312	3257
04.018.01	04,018,01	4.18.1	4,18,1	314,1	3	313	3258
04.018.02	04,018,02	4.18.2	4,18,2	314,2	3	313	3259
04.018.03	04,018,03	4.18.3	4,18,3	314,3	3	313	3260
04.018.04	04,018,04	4.18.4	4,18,4	314,4	3	313	3261
04.018.05	04,018,05	4.18.5	4,18,5	314,5	3	313	3262
04.018.06	04,018,06	4.18.6	4,18,6	314,6	3	313	3263
04.018.07	04,018,07	4.18.7	4,18,7	314,7	3	313	3264
